date,revenue_forecast,revenue_lower,revenue_upper,channel,spend_current,spend_proposed,period
2026-02-06,301.7378902563794,176.62818467391222,426.3816668753064,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-07,297.74832151343685,163.7143643463577,425.3922981456328,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-08,263.11988304060384,136.16781438948044,392.9443547056795,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-09,277.4690796597934,141.42410584452617,403.81595466376973,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-10,290.3467455697171,162.62208696800772,408.4992283863677,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-11,270.18643162101085,141.01391014751752,399.3247273996844,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-12,292.871722118112,157.2689766580969,421.4154932131581,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-13,293.27129293536524,162.53868143598103,427.5190766191185,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-14,288.7634270207382,166.39984936402743,422.12407197533395,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-15,253.9485875760307,118.64907874960049,376.4722618331595,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-16,268.4376636049727,136.42376006393843,398.65349946710273,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-17,281.7658632830483,151.111163097844,413.4382264848545,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-18,262.3416538152816,135.42211795760758,385.67532011604277,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-19,286.0149103649832,168.7208189706988,411.25829091702735,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-20,287.6130591853285,155.82734917669853,411.6870279570483,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-21,284.46689710699115,161.41176349590182,411.9209049840057,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-22,251.1246475295014,124.65819772008018,390.0361418521865,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-23,267.1418224751275,145.02413612365856,390.38253313764943,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-24,281.9968173888064,156.89588927148753,417.1690592351029,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-25,264.04158640647773,134.9221667508679,406.77703992112043,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-26,289.0715090595589,154.2227310018899,421.3902493403132,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-27,291.863182792601,148.83925456716184,416.6066517495511,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-02-28,289.7017750249019,163.25225028333506,422.5320149810099,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-01,257.09645023060637,124.80498386334325,384.9217453689326,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-02,273.5714019511977,144.76530803216934,403.86788923807507,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-03,288.58238294279585,162.58039746166818,424.848301724572,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-04,270.4680547988267,132.3062997452537,389.38537408428766,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-05,295.02024947043867,165.10620403371937,424.51505752772914,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-06,297.021866831394,171.29226852712642,429.9797111762371,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-07,293.77404036508676,163.87511517281354,418.19408180667364,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-08,259.8110933470861,125.8698702415896,394.17897818463194,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-09,274.69083064548516,147.35214831293953,405.9278357846668,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-10,287.91008234284567,162.0379559662217,427.7077844228692,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-11,267.8548506071241,139.85831815474526,402.4323774007408,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-12,290.3691884581307,147.92642501485037,399.231516452502,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-13,290.2915758546981,163.00427168007437,422.8706766148202,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-14,284.9804702525416,161.20701362999068,417.2998517503248,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-15,249.0276015454977,123.72770052850882,380.5642158593114,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-16,262.04660509082265,140.59365205427878,391.7454980149556,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-17,273.58695723157547,152.29203889575484,402.21091028763504,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-18,252.08261115697093,126.41185439968271,391.1327219555992,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-19,273.41950503391,145.01444178190377,403.7129182318722,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-20,272.4707467451015,138.27660988907172,407.04763168149526,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-21,266.62118581066375,132.3777102719189,405.21656245282503,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-22,230.4799694158068,99.79811769018647,359.6486207948496,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-23,243.6686960939667,107.8514267139707,373.2305720093635,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-24,255.7351436395604,124.00585434063198,388.3535206567252,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-25,235.10197326900578,109.41193032609365,366.6727758256708,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-26,257.63457809955577,126.10186256042657,394.93585348633815,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-27,258.1768685441354,139.35908552874582,380.62798647858887,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-28,254.07668600927968,124.99455961417334,385.15967860800487,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-29,219.89941577977345,91.92836934604455,342.8540187523603,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-30,235.21738058846486,105.67724760372398,360.7508872997707,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-03-31,249.52495434897054,117.41341705926749,376.31995968521386,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-01,231.18875708021685,92.97610953271901,370.7359500016048,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-02,256.01705541619054,133.97461207107102,383.9811030390809,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-03,258.7971162607382,131.29866150689546,392.50849517948166,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-04,256.8221598874696,120.56551793976266,388.45069147834533,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-05,224.60643956227767,98.77279218640008,362.6890088626214,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-06,241.67598792674542,112.6597496369581,372.773091667629,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-07,257.4849320947776,123.99900110099688,387.14357360261033,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-08,240.3667057550984,110.39881622090354,378.0133422824442,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-09,266.10425565186466,129.06958957341922,389.4124508516359,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-10,269.4679694150794,143.1878960053214,401.3265028702722,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-11,267.7429574374553,143.2084253545264,397.4366256122472,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-12,235.44420957438305,99.64378631178296,377.33489121491357,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-13,252.10716801658725,116.94115881922208,382.5362061805041,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-14,267.20362669676086,127.33042923255688,401.86375569362633,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-15,249.09230090345713,112.78504775772163,384.8068838217119,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-16,273.58818628666745,148.78908982582576,407.8130383759086,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-17,275.4994617644612,151.6312769023788,412.68007572175816,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-18,272.153601398707,149.25234318499648,394.2199467452671,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-19,238.11125221405257,100.13060135377026,369.9462632874314,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-20,252.95545821064056,131.1518461771308,385.2199591249548,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-21,266.20618135505924,126.72460725504631,401.2754437360777,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-22,246.2695039369211,111.17793902800933,377.51671296650005,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-23,269.00567128487984,138.97842419998895,402.3310040592936,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-24,269.26476705956554,149.7446808171646,399.618968668907,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-25,264.41172071767795,129.49518510892113,399.70467863235183,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-26,229.0392344651523,90.45227822737455,356.2414683704622,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-27,242.7562352615431,117.18365334105913,378.834354410021,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-28,255.10182224445413,133.34837317401374,383.06208956327487,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-29,234.49410731052154,96.99331212836753,373.09762263225605,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-04-30,256.79811463589766,130.6890583505255,385.4111020380071,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-01,256.861531473865,123.60477180669245,384.8321435701434,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-02,252.04000335778233,130.1857222798093,379.06798767997526,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-03,216.91054826402208,93.19771514958302,348.0727876427027,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-04,231.06067670611287,106.92276165445767,351.7037597966618,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-05,244.0031643619472,109.65806987911643,365.9662421561955,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-06,224.1258468207563,94.57981180381697,350.83925871328074,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-07,247.26057061733425,117.39847128184277,378.63141272953135,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-08,248.2200588346911,123.92628660600518,391.29127825954606,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-09,244.3243489750082,121.32468600044066,379.55536362199047,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-10,210.1153419672722,92.41595381252391,342.5654692907909,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-11,225.14701443975355,96.4776650642708,359.8468315692271,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-12,238.90120792607667,101.02085625336208,358.9964187334237,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-13,219.73833455370465,98.95812837007549,349.92449440202495,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-14,243.46710714347668,104.56457643184599,365.9629082993116,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-15,244.88203031145216,116.69352875241236,380.2402452523971,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-16,241.29029375567208,113.18342578657462,370.7575272297573,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-17,207.2265956890375,82.08425756288617,339.19188369623635,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-18,222.24344352227627,97.53478372747966,354.5824923215542,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-19,235.82684638809715,111.61407423304823,365.04496088394114,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-20,216.34674583467634,75.21468516297465,353.7464093343325,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-21,239.62630493774424,107.98514418633383,366.3751857931882,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-22,240.47880984047515,99.86013132865584,359.3187592107807,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-23,236.23384678285544,106.19403625047372,374.51680550397225,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-24,201.4513081788109,64.58543187486677,324.8682393389365,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-25,215.71080328273703,86.26530616653274,340.84788494247886,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-26,228.52641838110688,100.03913092952205,361.93404426327925,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-27,208.29620407583002,80.3590909734905,330.72516571047305,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-28,230.87054103351542,115.0851326626634,357.62690756345944,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-29,231.08816821303472,100.36051384025237,356.9364584428388,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-30,226.3015645497783,103.00552092360938,358.4753614064284,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-05-31,191.090262608367,51.95608906029605,324.9346717193988,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-01,205.04969094806512,77.54693101296779,336.22605985230183,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-02,217.7055069357489,80.32416517061488,341.600303066439,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-03,197.46280945933557,68.33231367583087,322.6952498773563,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-04,220.1743895542002,91.75729388920517,348.08190158966056,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-05,220.67680415637813,95.25590357896385,350.6244813041005,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-06,216.31595975619555,87.06069634595822,351.1173901400148,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-07,181.66077501502085,45.339202278119615,311.42435299021713,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-08,196.29250476548094,57.66320011386715,326.71487830085925,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-09,209.71966843459992,85.1619516809218,344.8269383771363,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-10,190.3279499364766,73.2115257408016,323.1498442878323,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-11,213.94920169411446,86.60114232676278,346.8076600523234,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-12,215.39831058327837,84.59366744801258,342.24707835340024,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-13,211.99958400487307,93.29786796016927,336.9861721970907,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-14,178.3011964136185,51.68526154740006,312.27584588869036,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-15,193.8652507862093,60.84401904043165,322.511592279973,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-16,208.18337188233474,74.03209485904695,342.7813136233121,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-17,189.6271747863412,71.29989921298363,322.61174669022125,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-18,214.01772126771357,80.88047137434747,340.83645586616655,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-19,216.16270574926824,83.12066754083476,342.20197348875234,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-20,213.38301775329705,88.32808856022922,336.4079288321814,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-21,180.22721488219366,37.597137154488,318.5799780229533,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-22,196.26145983921944,63.273834526143865,328.6128024988868,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-23,210.9848427056715,83.72807245359228,336.42119977581086,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-24,192.77944155106837,72.54571020746151,327.25219433672817,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-25,217.47924841693097,93.04885540001662,361.1110455990849,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-26,219.90672142169402,78.01069089744392,341.9268552681062,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-27,217.39863265448568,91.1654443524049,340.9450218115997,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-28,184.51977179635895,50.561429822233244,306.4309051458802,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-29,200.85208709216377,69.136398680385,332.03411356106255,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-06-30,215.90921429754647,87.69970573483089,345.05513069543633,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-01,198.08577639153376,70.96968118908923,323.7628998049228,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-02,223.22561010260003,92.65690667189493,354.5434079204294,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-03,226.15770730500222,92.39653130399464,350.00617457481377,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-04,224.2215656111414,98.04932191796065,355.59503349691505,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-05,191.98052923351906,62.06195870815322,324.64784156589286,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-06,209.0107185855125,84.94157934211071,340.63258227513086,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-07,224.81551116638624,95.55229638236818,349.26129013784293,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-08,207.77496303378547,82.94512476522772,338.08966428290256,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-09,233.7143277108068,105.2303497376717,366.0526865516069,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-10,237.4404555350262,111.99056109917424,370.7271809135398,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-11,236.26775694229843,110.678487077855,362.67421361375733,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-12,204.73229439630043,78.49880356946328,337.3441458609301,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-13,222.38157996442456,89.81031750552712,357.22615916199135,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-14,238.69001512888872,106.8014264880965,360.0927302974755,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-15,222.00933244406403,94.11138387687605,359.9263603530796,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-16,248.1381633556571,125.7029712866704,380.2986290190573,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-17,251.85948082052403,114.73351682229513,376.44199981022547,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-18,250.4675650857328,115.91709215657418,379.6587357485727,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-19,218.48302256035748,90.6910485302261,355.37766138592247,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-20,235.44340148417697,109.2493040559968,360.70569897556356,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-21,250.81931026965808,124.29293372358904,382.6435872194285,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-22,232.9653710337827,109.25404807310903,368.764337735765,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-23,257.6901101061034,130.80689089393286,390.9997390582625,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-24,259.7935169990116,129.11500389583315,382.3133559050681,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-25,256.5939090897415,125.62494113906394,394.07737252530893,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-26,222.64262736290533,93.19411339434303,343.3123897757075,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-27,237.51410915713782,109.7033704111893,379.197237137561,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-28,250.7212529271493,112.6506890836565,386.79936947143744,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-29,230.66542345939584,98.28690559995052,353.28850689005003,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-30,253.20522168066702,123.7225324366803,384.4399321818587,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-07-31,253.19277879505552,118.53173308278288,383.93461360281015,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-01,247.9992454125069,118.99588408307882,379.496888743444,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-02,212.2280386834397,77.87091622562926,340.8359507283456,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-03,225.50343425435946,91.03313293459077,360.8402429527982,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-04,237.38446096171518,120.63731743538358,373.11239733960525,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-05,216.31349039124555,81.88167753054546,346.16854539078463,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-06,238.1836886150796,104.16852803775186,370.63150715514007,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-07,237.87413119653135,107.87166591454024,370.25597980057586,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-08,232.77429038066307,106.34404104719096,361.8352122355401,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-09,197.49649144306917,74.86262672270637,333.21100955104936,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-10,211.66395356953223,76.68157136425005,335.370896923659,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-11,224.82439539357802,93.83002840561623,353.48866309765583,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-12,205.39861238769072,86.2167524734991,334.8749680031293,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-13,229.24820077933998,100.0956715060961,355.5439438708859,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-14,231.21122834958436,101.35088674797086,360.2370274315659,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-15,228.62755209064952,96.57027542010248,344.61926163200815,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-16,196.05236264380486,72.03158408586283,325.4908621005643,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-17,213.04554608197842,84.83369175486082,349.7959106387382,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-18,229.08681118012223,103.38560578583426,356.26961375512025,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-19,212.52595100981932,88.40525913995322,337.74586010290346,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-20,239.15236979754943,110.23425776707406,361.6761880125096,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-21,243.7326274718933,113.04461963283462,376.84174649423454,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-22,243.53765105513628,105.60801969696342,371.6693709990347,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-23,213.05814053009394,76.13505244162785,342.591105095982,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-24,231.7957074635019,95.17096160630224,365.6322010388038,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-25,249.1796437564196,115.35303014453784,373.27963463054044,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-26,233.51864157513785,102.0220474598932,365.199250295624,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-27,260.5715520148697,134.41860758226994,382.89053334984794,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-28,265.0858972446593,135.25765264372737,395.7451183509584,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-29,264.3257544689081,133.94788590504558,390.4324913023235,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-30,232.7875163555946,107.79860356914168,365.64586267270465,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-08-31,249.99105182752297,125.8190320446849,384.02104329210727,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-01,265.39615932622115,139.98387275477685,387.97429030333547,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-02,247.35363772693387,116.01195394514782,373.29698153503534,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-03,271.67507598194186,130.78337595824766,412.6714977942317,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-04,273.1700988831676,142.46846835417384,398.42635783194936,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-05,269.17271852454456,141.139376785457,393.6728055138204,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-06,234.25533516651197,111.70671913881031,360.5999842740643,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-07,248.01795725066233,113.16167801816916,383.7278282208153,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-08,260.0025841023967,112.17129623411716,385.2966432007171,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-09,238.64213211371037,106.512671907193,367.2030105606057,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-10,259.8280637523743,137.45086631569586,384.9087085526827,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-11,258.4455161026801,139.26086637242486,388.80910621047684,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-12,251.89763720498593,108.8219634417851,383.8573038454373,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-13,214.8177302994852,91.00726965969818,339.8285648806624,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-14,226.85682822744602,95.26348213923416,356.27790619527275,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-15,237.59668861254437,98.41350832703837,377.4909370513007,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-16,215.4976309093753,90.1825088805567,348.09626599000484,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-17,236.4654069632309,111.86213470226474,371.8150029598772,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-18,235.38592511680326,101.30952964388956,357.7722122353984,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-19,229.64954974729693,100.91953243946705,362.504837706352,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-20,193.86357978925437,73.604366731375,329.4274686824472,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-21,207.64052158545448,75.19716256967482,344.7815024058307,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-22,220.51212953962212,105.60732333762758,345.9423166872795,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-23,200.87860866693632,70.4204934843263,323.8352192088471,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-24,224.5771345410727,97.96625786348224,355.1170782595163,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-25,226.41846631969736,100.67599714801223,370.72271406508617,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-26,223.71332336726925,96.64263639084322,353.045858177368,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-27,190.98707203978157,63.60913035874488,325.7747326158641,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-28,207.77027693525656,81.00139682317725,328.6780407081456,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-29,223.51502668124874,89.43251359653286,350.0366680791096,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-09-30,206.5463643640093,68.85180578527826,345.2826338954477,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-10-01,232.6329153168267,94.17106769622544,366.26820767164145,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-10-02,236.52542815671438,106.8660493331667,373.15434545671974,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-10-03,235.48484448866466,104.57213881830161,374.4273501066163,Meta Ads,714.7945205479452,493.1506849315069,forecast
2026-10-04,203.99839501974938,73.45282905429265,329.90494848302234,Meta Ads,714.7945205479452,493.1506849315069,forecast
